UNIT_ID	UNIT_CAT	LEVEL	PREV_ID	RACE_ID	SUBRACE	BRANCH	SIZE_SMALL	SEX_M	ENROLL_C	ENROLL_B	NAME_TXT	DESC_TXT	ABIL_TXT	ATTACK_ID	ATTACK2_ID	ATCK_TWICE	HIT_POINT	BASE_UNIT	ARMOR	REGEN	REVIVE_C	HEAL_C	TRAINING_C	XP_KILLED	UPGRADE_B	XP_NEXT	MOVE	SCOUT	LIFE_TIME	LEADERSHIP	NEGOTIATE	LEADER_CAT	DYN_UPG1	DYN_UPG_LV	DYN_UPG2	WATER_ONLY	DEATH_ANIM
g001uu8259	0	1	g000000000	g000rr0004	5	0	False	True	g6300:r0000:y0000:e0000:w0000	g000000000	x000tg0759	x000tg0760	x000tgb006	g000aa2091	g001aa2091	False	500	g000uu8259	20	5	g1250:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1505	g000000000	5600	0	0	0	0	0	0	g000DU3099	11	g002DU3099	False	3
g001uu8262	0	1	g000000000	g000rr0004	12	0	True	False	g2150:r0000:y0000:e0000:w0000	g000000000	x000tg0765	x000tg0766	x000tgb006	g000aa2093	g001aa2093	False	175	g000uu8262	0	5	g0900:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	505	g000000000	2650	0	0	0	0	0	0	g000DU3101	11	g002DU3101	False	5
g001uu8267	0	3	g000uu0079	g000rr0003	2	1	True	False	g0650:r0000:y0000:e0000:w0000	g000000000	x000tg0785	x000tg0786	x000tgb006	g000aa2098	g001aa2098	False	125	g000uu8255	0	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	115	g000bb0161	1000	0	0	0	0	0	0	g000DU3106	13	g002DU3106	False	7
g000uu8267	2	1	g000000000	g000rr0004	5	5	True	False	g0650:r0000:y0000:e0000:w0000	g000000000	x000tg0785	x000tg0786	x000tgb006	g000aa2098	g001aa2098	False	125	g000uu8255	0	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	115	g000000000	1000	20	5	0	6	20	1	g000DU3106	11	g002DU3106	False	7
g000uu8268	2	1	g000000000	g000rr0004	10	5	False	True	g8625:r0000:y0000:e0000:w0000	g000000000	x000tg0789	x000tg0790	x000tgb006	g000aa2099	g001aa2099	False	750	G000000000	20	40	g1000:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1775	g000000000	8550	35	6	0	6	67	1	g000DU3107	10	g002DU3107	False	5
g000uu8269	2	1	g000000000	g000rr0004	9	5	False	True	g7525:r0000:y0000:e0000:w0000	g000000000	x000tg0791	x000tg0792	x000tgb006	g000aa2100	g000000000	False	725	G000000000	20	40	g1000:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1550	g000000000	7500	35	6	0	6	65	1	g000DU3108	10	g002DU3108	False	5
g000uu8270	2	1	g000000000	g000rr0004	5	5	False	True	g9200:r0000:y0000:e0000:w0000	g000000000	x000tg0793	x000tg0794	x000tgb006	g000aa2101	g001aa2101	False	775	G000000000	20	40	g1000:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1900	g000000000	9000	35	6	0	6	68	1	g000DU3109	10	g002DU3109	False	5
g000uu8271	2	1	g000000000	g000rr0004	8	5	False	True	g1475:r0000:y0000:e0000:w0000	g000000000	x000tg0795	x000tg0796	x000tgb006	g000aa2102	g000000000	False	300	G000000000	0	15	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	325	g000000000	1600	25	5	0	6	28	1	g000DU3110	10	g002DU3110	False	5
g001uu8268	0	1	g000000000	g000rr0004	10	0	False	True	g8625:r0000:y0000:e0000:w0000	g000000000	x000tg0789	x000tg0790	x000tgb006	g000aa2099	g001aa2099	False	750	g000uu8268	20	40	g1000:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1775	g000000000	8550	0	0	0	0	0	0	g000DU3107	10	g002DU3107	False	5
g001uu8269	0	1	g000000000	g000rr0004	9	0	False	True	g7525:r0000:y0000:e0000:w0000	g000000000	x000tg0791	x000tg0792	x000tgb006	g000aa2100	g000000000	False	725	g000uu8269	20	40	g1000:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1550	g000000000	7500	0	0	0	0	0	0	g000DU3108	10	g002DU3108	False	5
g001uu8270	0	1	g000000000	g000rr0004	5	0	False	True	g9200:r0000:y0000:e0000:w0000	g000000000	x000tg0793	x000tg0794	x000tgb006	g000aa2101	g001aa2101	False	775	g000uu8270	20	40	g1000:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1900	g000000000	9000	0	0	0	0	0	0	g000DU3109	10	g002DU3109	False	5
g001uu8271	0	1	g000000000	g000rr0004	8	0	False	True	g1475:r0000:y0000:e0000:w0000	g000000000	x000tg0795	x000tg0796	x000tgb006	g000aa2102	g000000000	False	300	g000uu8271	0	15	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	325	g000000000	1600	0	0	0	0	0	0	g000DU3110	10	g002DU3110	False	5
g000uu8272	2	1	g000000000	g000rr0004	5	5	False	True	g1400:r0000:y0000:e0000:w0000	g000000000	x000tg0797	x000tg0798	x000tgb006	g000aa2103	g000000000	False	225	g000000000	50	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	535	g000000000	2600	30	5	0	6	27	1	g000DU3111	10	g002DU3111	False	2
g001uu8272	0	3	g000uu0056	g000rr0002	3	1	False	True	g1400:r0000:y0000:e0000:w0000	g000000000	x000tg0797	x000tg0798	x000tgb006	g000aa2103	g000000000	False	225	g000uu8272	50	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	535	g000bb0162	2600	0	0	0	0	0	0	g000DU3111	10	g002DU3111	False	2
g000uu8273	0	1	g000000000	g000rr0004	5	0	False	True	g0055:r0000:y0000:e0000:w0000	g000000000	x000tg0802	x000tg0803	x000tgb006	g000aa2104	g000000000	False	115	g000uu0057	0	5	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	21	g000000000	105	0	0	0	0	0	0	g000DU3112	10	g002DU3112	False	2
g000uu8274	0	1	g000000000	g000rr0004	10	0	True	False	g0750:r0000:y0000:e0000:w0000	g000000000	x000tg0805	x000tg0806	x000tgb006	g000aa2105	g000000000	False	140	G000000000	0	25	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	145	g000000000	1425	0	0	0	0	0	0	g000DU3113	10	g002DU3113	False	5
g000uu8275	0	1	g000000000	g000rr0004	10	0	True	False	g1575:r0000:y0000:e0000:w0000	g000000000	x000tg2225	x000tg0808	x000tgb006	g000aa2106	g001aa2106	False	150	G000000000	0	25	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	340	g000000000	2500	0	0	0	0	0	0	g000DU3114	11	g002DU3114	False	5
g000uu8276	0	1	g000000000	g000rr0004	6	0	True	True	g0900:r0000:y0000:e0000:w0000	g000000000	x000tg0852	x000tg0853	x000tgb006	g000aa2107	g000000000	False	200	G000000000	0	5	g0400:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	230	g000000000	1175	0	0	0	0	0	0	g000DU3115	10	g002DU3115	False	1
g000uu8277	0	1	g000000000	g000rr0004	6	0	True	True	g2000:r0000:y0000:e0000:w0000	g000000000	x000tg0854	x000tg0855	x000tgb006	g000aa2108	g001aa2108	False	220	G000000000	15	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	245	g000000000	1700	0	0	0	0	0	0	g000DU3116	11	g002DU3116	False	1
g000uu8278	0	1	g000000000	g000rr0004	6	0	True	True	g3400:r0000:y0000:e0000:w0000	g000000000	x000tg0856	x000tg0857	x000tgb006	g000aa2109	g001aa2109	False	275	G000000000	25	5	g0800:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	360	g000000000	2100	0	0	0	0	0	0	g000DU3117	11	g002DU3117	False	1
g000uu8279	2	1	g000000000	g000rr0004	13	5	True	True	g0315:r0000:y0000:e0000:w0000	g000000000	x000tg0870	x000tg0871	x000tgb006	g000aa2115	g001aa2115	False	185	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	94	g000000000	730	25	5	0	6	13	1	g000DU3123	11	g002DU3123	False	4
g000uu8280	2	1	g000000000	g000rr0004	13	5	False	True	g1700:r0000:y0000:e0000:w0000	g000000000	x000tg0860	x000tg0861	x000tgb006	g000aa2110	g001aa2110	False	375	G000000000	0	5	g0800:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	775	g000000000	2400	25	5	0	6	30	1	g000DU3118	11	g002DU3118	False	5
g000uu8281	2	1	g000000000	g000rr0004	13	5	False	True	g1700:r0000:y0000:e0000:w0000	g000000000	x000tg0862	x000tg0863	x000tgb006	g000aa2111	g001aa2111	False	375	G000000000	30	5	g0800:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	505	g000000000	2150	25	5	0	6	30	1	g000DU3119	11	g002DU3119	False	5
g000uu8282	2	1	g000000000	g000rr0004	13	5	True	True	g1100:r0000:y0000:e0000:w0000	g000000000	x000tg0864	x000tg0865	x000tgb006	g000aa2112	g001aa2112	False	195	G000000000	0	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	150	g000000000	700	25	5	0	6	23	1	g000DU3120	11	g002DU3120	False	5
g000uu8283	2	1	g000000000	g000rr0004	13	5	True	True	g1100:r0000:y0000:e0000:w0000	g000000000	x000tg0866	x000tg0867	x000tgb006	g000aa2113	g000000000	False	215	G000000000	20	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	156	g000000000	725	25	5	0	6	23	1	g000DU3121	11	g002DU3121	False	5
g000uu8284	2	1	g000000000	g000rr0004	13	5	True	True	g1100:r0000:y0000:e0000:w0000	g000000000	x000tg0868	x000tg0869	x000tgb006	g000aa2114	g001aa2114	False	235	G000000000	0	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	157	g000000000	730	25	5	0	6	23	1	g000DU3122	11	g002DU3122	False	5
g001uu8280	0	1	g000000000	g000rr0004	13	0	False	True	g1700:r0000:y0000:e0000:w0000	g000000000	x000tg0860	x000tg0861	x000tgb006	g000aa2110	g001aa2110	False	375	g000uu8280	0	5	g0800:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	775	g000000000	2400	0	0	0	0	0	1	g000DU3118	11	g002DU3118	False	5
g001uu8281	0	1	g000000000	g000rr0004	13	0	False	True	g1700:r0000:y0000:e0000:w0000	g000000000	x000tg0862	x000tg0863	x000tgb006	g000aa2111	g001aa2111	False	375	g000uu8281	30	5	g0800:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	505	g000000000	2150	0	0	0	0	0	0	g000DU3119	11	g002DU3119	False	5
g001uu8282	0	1	g000000000	g000rr0004	13	0	True	True	g1100:r0000:y0000:e0000:w0000	g000000000	x000tg0864	x000tg0865	x000tgb006	g000aa2112	g001aa2112	False	195	g000uu8282	0	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	150	g000000000	700	0	0	0	0	0	0	g000DU3120	11	g002DU3120	False	5
g001uu8283	0	1	g000000000	g000rr0004	13	0	True	True	g1100:r0000:y0000:e0000:w0000	g000000000	x000tg0866	x000tg0867	x000tgb006	g000aa2113	g000000000	False	215	g000uu8283	20	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	156	g000000000	725	0	0	0	0	0	0	g000DU3121	11	g002DU3121	False	5
g001uu8284	0	1	g000000000	g000rr0004	13	0	True	True	g1100:r0000:y0000:e0000:w0000	g000000000	x000tg0868	x000tg0869	x000tgb006	g000aa2114	g001aa2114	False	235	g000uu8284	0	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	157	g000000000	730	0	0	0	0	0	0	g000DU3122	11	g002DU3122	False	5
g000uu8285	2	1	g000000000	g000rr0004	8	5	True	True	g0400:r0000:y0000:e0000:w0000	g000000000	x100tg2213	x100tg2813	x000tgb006	g002aa5013	g003aa5013	False	180	g000uu5013	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	90	g000000000	650	25	5	0	6	14	1	g000DU3137	10	g002DU3137	False	5
g000uu8286	2	1	g000000000	g000rr0004	8	5	True	True	g0850:r0000:y0000:e0000:w0000	g000000000	x100tg2212	x100tg2812	x000tgb006	g002aa5012	g003aa5012	False	200	g000uu5012	20	5	g0400:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	230	g000000000	1150	25	5	0	6	20	1	g000DU3138	10	g002DU3138	False	5
g000uu8287	2	1	g000000000	g000rr0004	5	5	False	True	g0200:r0000:y0000:e0000:w0000	g000000000	x161tg0337	x161tg0437	x000tgb006	g002aa8037	g002aa0033	False	235	g000uu8037	0	5	g0100:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	90	g000000000	500	25	5	0	6	13	1	g100DU8037	10	g102DU8037	False	8
g000uu8288	2	1	g000000000	g000rr0004	5	5	False	True	g0500:r0000:y0000:e0000:w0000	g000000000	x161tg0338	x161tg0438	x000tgb006	g002aa8038	g002aa0034	True	300	g000uu8038	0	5	g0300:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	170	g000000000	1250	25	5	0	6	15	1	g100DU8038	10	g102DU8038	False	8
g000uu8289	2	1	g000000000	g000rr0004	5	5	False	True	g2000:r0000:y0000:e0000:w0000	g000000000	x161tg0339	x161tg0439	x000tgb006	g002aa8039	g002aa0035	False	400	g000uu8039	0	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	350	g000000000	2500	30	5	0	6	34	1	g100DU8039	10	g102DU8039	False	8
g000uu8290	2	1	g000000000	g000rr0004	6	5	True	True	g0900:r0000:y0000:e0000:w0000	g000000000	x100tg2203	x101tg2203	x000tgb006	g003aa0002	g002aa0002	False	220	g000uu5003	20	5	g0400:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	150	g000000000	1100	25	5	0	6	20	1	g000DU5003	10	g002DU5003	False	1
g000uu8291	2	1	g000000000	g000rr0004	6	5	True	True	g0250:r0000:y0000:e0000:w0000	g000000000	x100tg2230	x101tg2230	x000tgb006	g002aa5030	g001aa8504	True	100	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	110	g000000000	500	25	5	0	6	12	1	g100DU5030	10	g102DU5030	False	5
g000uu8292	2	1	g000000000	g000rr0004	6	5	True	True	g0850:r0000:y0000:e0000:w0000	g000000000	x100tg2231	x101tg2231	x000tgb006	g002aa5031	g001aa1163	True	140	g000uu5031	0	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	200	g000000000	950	25	5	0	6	20	1	g100DU5031	10	g102DU5031	False	5
g000uu8293	2	1	g000000000	g000rr0004	6	5	True	True	g1850:r0000:y0000:e0000:w0000	g000000000	x100tg2023	x101tg2023	x000tgb005	g002aa0023	g001aa1168	True	175	g000uu0023	0	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	250	g000000000	1000	30	5	0	6	33	1	g100DU0023	10	g102DU0023	False	1
g000uu8294	2	1	g000000000	g000rr0004	6	5	True	True	g1800:r0000:y0000:e0000:w0000	g000000000	x000tg1245	x000tg1251	x000tg1243	g000aa2010	g001aa2010	False	200	g000uu0023	0	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	225	g000000000	1750	30	5	0	6	32	1	g000DU2010	10	g001DU2010	False	1
g000uu8295	2	1	g000000000	g000rr0004	6	5	True	True	g1900:r0000:y0000:e0000:w0000	g000000000	x100tg2408	x101tg2408	x000tgb006	g003aa0003	g002aa0003	False	240	g000uu6108	30	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	270	g000000000	1950	30	5	0	6	33	1	g000DU6008	10	g002DU6008	False	1
g000uu8296	2	1	g000000000	g000rr0004	13	5	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x104tg2239	x200tg2839	x000tgb006	g004aa5039	g000000000	True	180	g000uu5039	0	20	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	131	g000000000	700	25	5	0	6	14	1	g000DU5039	10	g002DU5039	False	3
g000uu8297	2	1	g000000000	g000rr0004	5	5	True	True	g0850:r0000:y0000:e0000:w0000	g000000000	x104tg2426	x200tg2726	x000tgb006	g004aa8005	g004aa8124	False	165	g000uu8005	0	20	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	230	g000000000	1275	30	5	0	6	20	1	g000DU3169	10	g002DU3169	False	3
g000uu8298	2	1	g000000000	g000rr0004	6	5	True	True	g9900:r0000:y0000:e0000:w0000	g000000000	x000tg0858	x000tg0859	x000tgb006	g000aa2117	g001aa2117	True	375	G000000000	0	15	g1200:r0000:y0000:e0000:w0000	g0009:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1850	g000000000	8800	30	5	0	6	70	1	g000DU3125	11	g002DU3125	False	1
g000uu8299	2	1	g000000000	g000rr0004	5	5	True	True	g1400:r0000:y0000:e0000:w0000	g000000000	x100tg2401	x100tg2701	x000tgb006	g004aa6001	g001aa0073	False	100	g000uu6101	0	15	g0600:r0000:y0000:e0000:w0000	g0005:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	300	g000000000	999	30	5	0	6	27	1	g100DU6001	10	g102DU6001	False	2
g000uu8300	2	1	g000000000	g000rr0004	5	5	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x100tg2420	x100tg2720	x000tgb006	g001aa0171	g000000000	False	50	g000uu6120	0	10	g0300:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	210	g000000000	666	25	5	0	6	18	1	g100DU6020	10	g102DU6020	False	2
g000uu8301	2	1	g000000000	g000rr0004	6	5	True	True	g0900:r0000:y0000:e0000:w0000	g000000000	x000tg1244	x000tg1250	x000tg1243	g000aa2009	g001aa2009	False	175	g000uu5030	0	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	145	g000000000	1200	25	5	0	6	20	1	g000DU2009	10	g001DU2009	False	1
g000uu8302	2	1	g000000000	g000rr0004	6	5	True	True	g3500:r0000:y0000:e0000:w0000	g000000000	x100tg2204	x101tg2204	x000tgb006	g003aa0004	g002aa0004	False	250	g000uu8050	40	5	g0800:r0000:y0000:e0000:w0000	g0005:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	400	g000000000	2250	30	5	0	6	50	1	g100DU8050	10	g102DU8050	False	1
g000uu8303	2	1	g000000000	g000rr0004	5	5	True	False	g7300:r0000:y0000:e0000:w0000	g000000000	x000tg0874	x000tg0875	x000tgb006	g000aa2116	g000000000	True	245	G000000000	0	10	g1000:r0000:y0000:e0000:w0000	g0010:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1265	g000000000	7625	30	5	0	6	64	1	g000DU3124	10	g002DU3124	False	4
g001uu8279	0	1	g000000000	g000rr0004	13	0	True	True	g0315:r0000:y0000:e0000:w0000	g000000000	x000tg0870	x000tg0871	x000tgb006	g000aa2115	g001aa2115	False	185	g000uu8279	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	94	g000000000	730	0	0	0	0	0	0	g000DU3123	11	g002DU3123	False	4
g000uu7536	2	1	g000000000	g000rr0004	5	5	True	False	g1310:r0000:y0000:e0000:w0000	g000000000	x001tg2226	x002tg2226	x000tgb006	g001aa5026	g004aa5026	False	80	g000uu5026	0	5	g0400:r0000:y0000:e0000:w0000	g0005:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	100	g000000000	500	25	5	0	6	25	1	g000DU5026	10	g002DU5026	True	5
g000uu7537	2	1	g000000000	g000rr0004	5	5	False	True	g2000:r0000:y0000:e0000:w0000	g000000000	x001tg2025	x002tg2025	x000tgb006	g001aa0025	g001aa1179	False	65	g000uu0025	50	5	g1000:r0000:y0000:e0000:w0000	g0010:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	200	g000000000	600	25	5	0	6	34	1	g000DU0025	10	g002DU0025	False	1
g000uu7538	2	1	g000000000	g000rr0004	5	5	False	True	g0600:r0000:y0000:e0000:w0000	g000000000	x001tg2105	x002tg2105	x000tgb006	g001aa0075	g002aa0075	False	200	g000uu0075	0	5	g0100:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	130	g000000000	450	25	5	0	6	17	1	g000DU0075	10	g002DU0075	False	2
g001uu8303	0	1	g000000000	g000rr0004	5	0	True	False	g7300:r0000:y0000:e0000:w0000	g000000000	x000tg0874	x000tg0875	x000tgb006	g000aa2116	g000000000	True	245	g000uu8303	0	10	g1000:r0000:y0000:e0000:w0000	g0010:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1265	g000000000	7625	0	0	0	0	0	0	g000DU3124	10	g002DU3124	False	4
g001uu8298	0	1	g000000000	g000rr0004	6	0	True	True	g9900:r0000:y0000:e0000:w0000	g000000000	x000tg0858	x000tg0859	x000tgb006	g000aa2117	g001aa2117	True	375	g000uu8298	0	15	g1200:r0000:y0000:e0000:w0000	g0009:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1850	g000000000	8800	0	0	0	0	0	0	g000DU3125	11	g002DU3125	False	1
g000uu8304	0	1	g000000000	g000rr0004	5	0	True	True	g4200:r0000:y0000:e0000:w0000	g000000000	x000tg0876	x000tg0877	x000tgb006	g000aa2118	g001aa2118	False	200	G000000000	0	5	g0900:r0000:y0000:e0000:w0000	g0007:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	605	g000000000	4350	0	0	0	0	0	0	g000DU3126	11	g002DU3126	False	2
g000uu8305	0	1	g000000000	g000rr0004	5	0	True	False	g5050:r0000:y0000:e0000:w0000	g000000000	x000tg0878	x000tg0879	x000tgb006	g000aa2119	g001aa2119	True	210	G000000000	0	5	g1100:r0000:y0000:e0000:w0000	g0008:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	730	g000000000	5225	0	0	0	0	0	0	g000DU3127	11	g002DU3127	False	4
g000uu8306	0	1	g000000000	g000rr0004	6	0	True	True	g0850:r0000:y0000:e0000:w0000	g000000000	x000tg0883	x000tg0884	x000tgb006	g000aa2120	g001aa2120	False	210	G000000000	0	5	g0400:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	215	g000000000	1050	0	0	0	0	0	0	g000DU3128	11	g002DU3128	False	1
g000uu8307	2	1	g000000000	g000rr0004	5	5	True	False	g9995:r0000:y0000:e0000:w0000	g000000000	x000tg0887	x000tg0888	x000tgb006	g000aa2121	g001aa2121	True	1500	G000000000	35	15	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	4740	g000000000	9975	30	5	0	6	70	1	g000DU3129	10	g002DU3129	False	4
g001uu8307	0	1	g000000000	g000rr0004	5	0	True	False	g9995:r0000:y0000:e0000:w0000	g000000000	x000tg0887	x000tg0888	x000tgb006	g000aa2121	g001aa2121	True	1500	g000uu8307	35	15	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	4740	g000000000	9975	0	0	0	0	0	0	g000DU3129	10	g002DU3129	False	4
g000uu8308	2	1	g000000000	g000rr0004	10	5	True	True	g0060:r0000:y0000:e0000:w0000	g000000000	x000tg0890	x000tg0891	x000tgb006	g000aa2122	g000000000	False	90	G000000000	0	5	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	20	g000000000	75	15	5	0	6	10	1	g000DU3130	10	g002DU3130	False	5
g000uu8309	2	1	g000000000	g000rr0004	10	5	False	True	g0750:r0000:y0000:e0000:w0000	g000000000	x000tg0892	x000tg0893	x000tgb006	g000aa2123	g001aa2123	False	185	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	90	g000000000	350	15	5	0	6	19	1	g000DU3131	10	g002DU3131	False	5
g001uu8308	0	1	g000000000	g000rr0004	10	0	True	True	g0060:r0000:y0000:e0000:w0000	g000000000	x000tg0890	x000tg0891	x000tgb006	g000aa2122	g000000000	False	90	g000uu8308	0	5	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	20	g000000000	75	0	0	0	0	0	0	g000DU3130	10	g002DU3130	False	5
g001uu8309	0	1	g000000000	g000rr0004	10	0	False	True	g0750:r0000:y0000:e0000:w0000	g000000000	x000tg0892	x000tg0893	x000tgb006	g000aa2123	g001aa2123	False	185	g000uu8309	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	90	g000000000	350	0	0	0	0	0	0	g000DU3131	10	g002DU3131	False	5
g000uu8310	0	2	g003uu5001	g000rr0000	1	0	True	True	g0240:r0000:y0000:e0000:w0000	g000000000	x000tg0895	x000tg0896	x000tgb006	g000aa2124	g001aa2124	False	110	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	61	g000bb0136	505	0	0	0	0	0	0	g000DU3132	10	g002DU3132	False	1
