UPGRADE_ID	ENROLL_C	HIT_POINT	ARMOR	REGEN	REVIVE_C	HEAL_C	TRAINING_C	XP_KILLED	XP_NEXT	MOVE	NEGOTIATE	DAMAGE	HEAL	INITIATIVE	POWER
g002DU6006	g0045:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	19	0	0	0	15	0	0	0
g002DU6010	g0065:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	128	0	0	0	0	0	0	0
g002DU6005	g0250:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	130	0	0	0	15	0	0	0
g002DU6009	g0035:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	10	0	0	0
g002DU6007	g0065:r0000:y0000:e0000:w0000	35	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	50	0	0	0	0	0	0	0
g002DU6011	g0350:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	140	0	0	0	8	0	0	0
g002DU6012	g0025:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	33	0	0	0	25	0	0	0
g002DU6013	g0015:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	10	0	0	0	0	0	0	0
g002DU6014	g0175:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	54	0	0	0	0	0	0	0
g002DU6015	g0165:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	50	0	0	0	15	0	0	0
g002DU6016	g0280:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	111	0	0	0	10	0	0	0
g002DU6017	g0165:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	28	0	0	0	20	0	0	10
g002DU6018	g0275:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	129	0	0	0	6	0	0	0
g002DU6019	g0100:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	79	0	0	0	15	0	0	0
g002DU6020	g0075:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	11	0	0	0	4	0	0	0
g000DU6020	g0150:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	21	0	1	2	8	0	0	1
g000DU6021	g0080:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	300	1	2	10	0	0	5
g002DU6021	g0040:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	0	0	0	10	0	0	0
g000DU8001	g1500:r0000:y0000:e0000:w0000	250	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	995	0	1	2	30	0	0	1
g002DU8001	g0750:r0000:y0000:e0000:w0000	125	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	995	0	0	0	15	0	0	0
g000DU8002	g1500:r0000:y0000:e0000:w0000	250	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	995	0	1	2	20	0	0	1
g002DU8002	g0750:r0000:y0000:e0000:w0000	125	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	995	0	0	0	10	0	0	0
g000DU8003	g1500:r0000:y0000:e0000:w0000	200	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	995	0	1	2	18	0	0	1
g002DU8003	g0750:r0000:y0000:e0000:w0000	100	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	995	0	0	0	9	0	0	0
g000DU8004	g1600:r0000:y0000:e0000:w0000	250	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	995	0	1	2	18	0	0	1
g002DU8004	g0800:r0000:y0000:e0000:w0000	125	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	955	0	0	0	9	0	0	0
g000DU8005	g0200:r0000:y0000:e0000:w0000	20	0	10	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	35	0	1	2	10	0	1	1
g002DU8005	g0060:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	21	0	0	0	5	0	0	0
g000DU8006	g0500:r0000:y0000:e0000:w0000	80	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	347	0	1	2	13	0	0	1
g002DU8006	g0250:r0000:y0000:e0000:w0000	40	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	173	0	0	0	6	0	0	0
g000DU8007	g0131:r0000:y0000:e0000:w0000	120	0	2	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	676	0	1	2	0	0	0	1
g002DU8007	g0066:r0000:y0000:e0000:w0000	60	0	1	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	338	0	0	0	0	0	0	0
g000DU8008	g0700:r0000:y0000:e0000:w0000	100	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	300	0	1	2	15	0	0	1
g002DU8008	g0350:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	188	0	0	0	15	0	0	0
g000DU8009	g0100:r0000:y0000:e0000:w0000	20	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	425	2	5	5	0	0	1
g000DU8010	g0100:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	470	2	5	3	0	1	0
g000DU8011	g0100:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	405	2	5	3	0	0	1
g000DU8012	g0030:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	10	255	2	5	0	0	3	1
g000DU8013	g0020:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	3	100	1	3	5	0	0	1
g000DU8014	g0005:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	4	0	0	0	3	0	0	1
g000DU8015	g0030:r0000:y0000:e0000:w0000	15	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	11	0	1	2	5	0	0	1
g000DU8016	g0030:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	7	0	1	2	7	0	0	1
g000DU8017	g0085:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	23	0	0	0	6	0	0	1
g000DU8018	g0004:r0000:y0000:e0000:w0000	5	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	3	0	0	0	3	0	0	1
g000DU8019	g0025:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	50	1	2	12	0	0	1
g000DU8020	g0040:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	28	0	0	0	7	0	0	1
g000DU8021	g0040:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	28	0	0	0	12	0	0	1
g000DU8022	g0025:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	50	0	0	10	0	1	0
g000DU8023	g0040:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	28	0	0	0	5	0	0	1
g000DU8024	g0040:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	28	0	0	0	5	0	0	1
g000DU8025	g0006:r0000:y0000:e0000:w0000	5	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	2	0	0	0	2	0	0	1
g000DU8026	g0026:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	5	0	0	0	3	0	0	1
g000DU8027	g0065:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	5	0	1	1
g000DU8028	g0065:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	-25	0	0	5	0	0	1
g000DU8029	g0100:r0000:y0000:e0000:w0000	35	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	34	150	0	0	20	0	0	1
g000DU8030	g0175:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	45	250	0	0	25	0	0	1
g000DU8031	g0050:r0000:y0000:e0000:w0000	5	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	2	0	0	0	0	3	0	0
g000DU8032	g0025:r0000:y0000:e0000:w0000	8	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	6	50	0	0	0	6	0	0
g000DU8033	g0065:r0000:y0000:e0000:w0000	14	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	16	100	1	2	0	8	0	0
g000DU8034	g0130:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	32	0	0	0	0	5	0	0
g000DU8035	g0200:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	53	0	0	0	0	9	0	0
g000DU8036	g0100:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	115	1	2	5	0	0	1
g000DU8037	g0100:r0000:y0000:e0000:w0000	35	0	5	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	13	100	1	2	5	0	0	1
g000DU8038	g0100:r0000:y0000:e0000:w0000	50	0	10	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	23	100	1	2	15	0	-5	1
g000DU8039	g0100:r0000:y0000:e0000:w0000	25	3	5	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	120	0	1	2	15	0	0	1
g000DU8040	g0990:r0000:y0000:e0000:w0000	100	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	0	0	1	2	100	0	0	1
g002DU8009	g0050:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	5	0	0	0
g002DU8010	g0050:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	3	0	0	0
g002DU8011	g0050:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	3	0	0	0
g002DU8012	g0030:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	10	0	0	0	0	0	0	0
g002DU8013	g0020:r0000:y0000:e0000:w0000	5	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	1	0	0	0	3	0	0	0
g002DU8014	g0005:r0000:y0000:e0000:w0000	8	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	2	0	0	0	1	0	0	0
g002DU8015	g0030:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	6	0	0	0	5	0	0	0
g002DU8016	g0030:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	4	0	0	0	4	0	0	0
g002DU8017	g0085:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	21	0	0	0	4	0	0	0
g002DU8018	g0004:r0000:y0000:e0000:w0000	3	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	1	0	0	0	1	0	0	0
g002DU8019	g0025:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	0	0	0	12	0	0	0
g002DU8020	g0020:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	7	0	0	0
g002DU8021	g0020:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	8	0	0	0
g002DU8022	g0025:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	18	0	0	0	10	0	0	0
g002DU8023	g0020:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	5	0	0	0
g002DU8024	g0020:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	5	0	0	0
g002DU8025	g0006:r0000:y0000:e0000:w0000	4	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	1	0	0	0	1	0	0	0
g002DU8026	g0026:r0000:y0000:e0000:w0000	5	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	3	0	0	0	1	0	0	0
g002DU8027	g0065:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	5	0	0	0
g002DU8028	g0065:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	14	0	0	0	5	0	0	0
g002DU8029	g0050:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	33	0	0	0	10	0	0	0
g002DU8030	g0150:r0000:y0000:e0000:w0000	35	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	37	0	0	0	5	0	0	0
g002DU8031	g0050:r0000:y0000:e0000:w0000	3	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	1	0	0	0	0	1	0	0
g002DU8032	g0025:r0000:y0000:e0000:w0000	8	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	6	0	0	0	0	6	0	0
g002DU8033	g0065:r0000:y0000:e0000:w0000	14	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	16	0	0	0	0	8	0	0
g002DU8034	g0130:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	0	0	0	3	0	0
g002DU8035	g0200:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	53	0	0	0	0	9	0	0
g002DU8036	g0090:r0000:y0000:e0000:w0000	25	1	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	0	0	0	5	0	0	0
g002DU8037	g0100:r0000:y0000:e0000:w0000	35	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	111	0	0	0	10	0	0	0
g002DU8038	g0100:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	11	0	0	0	15	0	0	0
g002DU8039	g0100:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	100	0	0	0	15	0	0	0
g002DU8040	g0990:r0000:y0000:e0000:w0000	100	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	0	0	0	0	100	0	0	0
g000DU8041	g0095:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	300	1	2	40	0	0	-3
g000DU8042	g0065:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	15	200	1	2	15	0	0	10
g000DU8043	g0090:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	200	1	2	10	0	0	5
g000DU8044	g0110:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	10	200	1	2	0	0	0	2
g000DU8045	g0092:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	200	1	2	20	0	0	1
g000DU8046	g0102:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	24	200	1	2	10	0	0	3
g000DU8047	g0150:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	60	200	1	2	25	0	0	1
g000DU8048	g0065:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	19	-50	0	0	5	0	0	1
g000DU8049	g0999:r0000:y0000:e0000:w0000	110	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	339	0	1	2	11	0	0	1
g000DU8050	g0999:r0000:y0000:e0000:w0000	100	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	400	0	1	2	15	0	0	1
g002DU8041	g0043:r0000:y0000:e0000:w0000	35	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	0	0	6	0	0	0
g002DU8042	g0032:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	10	0	0	0	15	0	0	0
g002DU8043	g0045:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	12	0	0	0	10	0	0	0
g002DU8044	g0055:r0000:y0000:e0000:w0000	10	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	6	0	0	0	0	0	0	1
g002DU8045	g0046:r0000:y0000:e0000:w0000	30	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	20	0	0	0	20	0	0	0
g002DU8046	g0051:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	17	0	0	0	10	0	0	0
g002DU8047	g0100:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	50	0	0	0	25	0	0	0
g002DU8048	g0032:r0000:y0000:e0000:w0000	15	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	9	0	0	0	5	0	0	0
g002DU8049	g0446:r0000:y0000:e0000:w0000	55	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	160	1300	0	0	5	0	0	0
g002DU8050	g0446:r0000:y0000:e0000:w0000	50	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	250	0	0	0	15	0	0	0
g000DU8051	g0180:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	40	0	0	0	10	0	0	1
g002DU8051	g0180:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	40	0	0	0	10	0	0	0
g000DU8052	g0325:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	33	0	0	0	15	0	0	0
g002DU8052	g0325:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	31	0	0	0	15	0	0	0
g100DU8050	g0200:r0000:y0000:e0000:w0000	25	4	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	150	0	1	2	10	0	0	0
g102DU8050	g0100:r0000:y0000:e0000:w0000	25	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	40	0	0	0	10	0	0	0
g100DU6001	g0180:r0000:y0000:e0000:w0000	10	0	10	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	34	0	1	2	5	0	2	1
g102DU6001	g0090:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	36	0	0	0	5	0	0	0
g001DU5012	g0085:r0000:y0000:e0000:w0000	20	0	0	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	g0000:r0000:y0000:e0000:w0000	25	0	1	2	15	0	0	1
