ATT_ID	NAME_TXT	DESC_TXT	INITIATIVE	SOURCE	CLASS	POWER	REACH	QTY_HEAL	QTY_DAM	LEVEL	ALT_ATTACK	INFINITE	QTY_WARDS	WARD1	WARD2	WARD3	WARD4	CRIT_HIT
g001aa2070	x000tg8819	x000tg8819	60	3	12	60	3	0	45	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2071	x080tg0023	x080tg0023	60	6	23	70	2	0	25	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2072	x160tgc257	x160tgc257	70	2	25	100	2	0	10	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2074	x000tg8818	x000tg8818	55	3	18	50	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2075	x000tg5097	x000tg5097	40	3	15	100	1	0	30	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2077	x001tg5679	x001tg5679	55	7	3	35	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2079	x000tg5671	x000tg5671	70	0	1	80	2	0	45	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2080	x000tg5663	x000tg5663	40	5	11	45	1	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2082	x160tgc255	x160tgc255	55	4	23	65	3	0	40	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2083	x000tg5650	x000tg5650	10	2	14	100	1	90	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2084	x160tgc256	x160tgc256	40	5	13	65	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2085	x160tgc256	x160tgc256	40	5	13	80	3	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2086	x000tg5079	x000tg5079	60	1	3	50	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2087	x000tg5079	x000tg5079	45	3	3	40	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2088	x000tg5663	x000tg5663	40	7	11	40	1	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2089	x080tg0012	x080tg0012	40	1	12	55	1	0	20	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2090	x080tg0013	x080tg0013	40	5	13	60	1	0	25	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2091	x000tg5065	x000tg5065	40	6	9	40	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2092	x000tg5604	x000tg5604	45	6	12	55	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2093	x000tg5011	x000tg5011	70	2	6	100	1	75	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2094	x000tg5011	x000tg5011	70	2	6	100	1	75	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2095	x000tg5011	x000tg5011	70	2	6	100	1	70	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2096	x000tg5011	x000tg5011	70	2	6	100	1	80	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2097	x000tg5011	x000tg5011	70	2	6	100	1	60	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2098	x080tg0013	x080tg0013	35	3	13	70	2	0	35	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2099	x080tg0012	x080tg0012	40	5	12	70	1	0	35	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2101	x080tg0023	x080tg0023	40	4	23	70	1	0	40	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2106	x080tg1010	x080tg1010	50	1	10	40	1	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2108	x080tg0003	x080tg0003	45	1	3	40	3	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2109	x000tg8818	x000tg8818	40	3	18	45	3	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2110	x000tg5604	x000tg5604	35	3	12	60	1	0	25	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2111	x160tgc257	x160tgc257	30	0	25	100	3	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2112	x000tg5604	x000tg5604	60	3	12	50	2	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2114	x000tg5663	x000tg5663	50	0	11	40	3	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2115	x000tg5604	x000tg5604	50	3	12	65	3	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2116	x000tg5153	x000tg5153	70	2	17	100	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2117	x000tg5073	x000tg5073	90	1	7	40	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2118	x160tgc255	x160tgc255	45	4	23	45	1	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2119	x080tg0012	x080tg0012	40	2	12	75	2	0	20	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2120	x160tgc255	x160tgc255	50	4	23	65	3	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2121	x000tg8818	x000tg8818	60	2	18	95	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2123	x000tg4037	x000tg4037	60	0	2	100	2	0	5	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2124	x160tg0104	x160tg0104	45	4	1	80	2	0	10	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2125	x160tgc255	x160tgc255	50	4	23	80	2	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2126	x080tg0023	x080tg0023	55	4	23	80	2	0	30	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2127	x160tgc256	x160tgc256	45	3	13	70	3	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2128	x160tgc257	x160tgc257	40	0	25	100	3	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2129	x080tg3010	x080tg3010	40	0	10	40	3	0	0	1	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2132	x000tg5067	x000tg5067	30	1	22	45	3	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2134	x001tg5003	x000tg5003	40	0	1	45	3	0	30	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2135	x000tg5033	x000tg5033	10	2	8	100	2	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2136	x000tg5065	x000tg5065	55	5	9	50	3	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2138	x080tg0023	x080tg0023	30	4	23	70	3	0	45	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2141	x000tg5659	x000tg5659	30	5	13	60	1	0	30	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2142	x080tg0012	x080tg0012	40	3	12	70	1	0	30	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2147	x160tgc255	x160tgc255	50	4	23	75	3	0	50	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2151	x080tg1010	x080tg1010	55	0	10	65	3	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2152	x000tg5604	x000tg5604	50	3	12	60	3	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2153	x000tg5659	x000tg5659	70	2	13	75	2	0	30	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2154	x160tgc255	x160tgc255	70	2	23	75	2	0	25	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2156	x000tg5016	x000tg5016	10	2	16	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2157	x000tg5016	x000tg5016	10	2	16	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2158	x080tg0013	x080tg0013	55	5	13	80	3	0	30	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2162	x080tg0012	x080tg0012	40	7	12	55	1	0	10	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2163	x080tg0023	x080tg0023	40	4	23	70	1	0	15	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2164	x080tg0012	x080tg0012	50	3	12	70	3	0	25	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2165	x000tg5663	x000tg5663	35	0	11	50	3	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2166	x080tg0010	x080tg0010	40	0	10	50	3	0	0	2	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2167	x000tg5659	x000tg5659	40	5	13	65	1	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2169	x000tg5659	x000tg5659	40	5	13	80	1	0	30	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2170	x080tg1010	x080tg1010	55	2	10	55	1	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2171	x000tg5067	x000tg5067	60	3	22	35	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2172	x160tgc257	x160tgc257	30	0	25	100	3	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2173	x000tg5067	x000tg5067	40	1	22	40	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2174	x080tg1010	x080tg1010	50	4	10	50	3	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2175	x000tg5073	x000tg5073	50	1	7	40	3	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2176	x000tg5604	x000tg5604	50	6	12	50	2	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa2177	x001tg5679	x001tg5679	50	0	3	50	3	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa5010	x080tg3010	x080tg3010	50	0	10	40	1	0	0	1	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa5015	x001tg5215	x000tg5215	20	0	1	40	3	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa5017	x000tg8819	x000tg5217	30	3	12	80	3	0	5	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa5026	x000tg5663	x000tg5663	50	5	11	60	1	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa5032	x001tg5232	x000tg5232	40	6	1	10	3	0	10	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa5034	x100tg5234	x000tg5234	30	5	13	80	3	0	5	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa6006	x000tg5670	x000tg5306	40	6	9	10	3	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa6008	x001tg5308	x000tg5678	50	1	22	30	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa6012	x080tg0003	x080tg0003	50	0	3	25	3	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa8128	x160tgc257	x160tgc257	50	0	25	100	2	0	50	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa8129	x160tgc257	x160tgc257	50	0	25	100	1	0	15	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa8135	x220tgc260	x160tgc260	10	2	24	100	1	0	0	0	g000000000	True	2	g024um0002	g024um2106	g000000000	g000000000	False
g001aa8140	x000tg5659	x000tg5659	50	3	13	55	2	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa8504	x080tg0012	x080tg0012	60	3	12	90	1	0	10	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9015	x000tg8815	x000tg8815	30	1	3	10	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9101	x000tg5002	x000tg5002	50	1	1	80	1	0	75	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9103	x080tg0011	x080tg0011	50	7	11	100	2	0	0	1	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9105	x000tg9105	x000tg9205	50	4	23	100	1	0	25	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9106	x080tg0009	x080tg0009	40	6	9	80	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9107	x000tg8818	x000tg8818	30	3	18	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9108	x080tg2010	x080tg2010	50	3	10	80	1	0	0	2	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9109	x160tgc477	x160tgc478	50	1	7	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9110	x080tg0012	x080tg0012	50	3	12	100	2	0	20	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9111	x000tg5002	x000tg5002	50	3	1	80	2	0	150	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9112	x080tg0012	x080tg0012	50	2	12	100	1	0	50	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9113	x000tg9113	x000tg9213	50	3	21	100	2	0	0	0	g001aa0001	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9114	x080tg0011	x080tg0011	30	5	11	40	1	0	0	1	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9115	x000tg5016	x000tg5016	50	2	16	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9116	x000tg5153	x000tg5153	50	7	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9117	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9118	x000tg5164	x000tg5164	50	5	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9119	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9120	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9121	x000tg5164	x000tg5164	50	5	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9122	x000tg5153	x000tg5153	50	7	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9123	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9124	x000tg5164	x000tg5164	50	5	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9125	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9126	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9127	x000tg5153	x000tg5153	50	7	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9128	x000tg5164	x000tg5164	50	5	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9129	x000tg5164	x000tg5164	50	5	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9130	x000tg5164	x000tg5164	50	5	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9131	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9132	x000tg5164	x000tg5164	50	5	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9133	x080tg0012	x080tg0012	50	3	12	80	2	0	20	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9134	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9136	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9138	x000tg5164	x000tg5164	50	5	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9139	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9140	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9142	x000tg5153	x000tg5153	50	7	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9143	x000tg5164	x000tg5164	50	5	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9144	x000tg5164	x000tg5164	50	5	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9145	x160tgc477	x160tgc478	50	1	7	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g001aa9313	x160tgc257	x160tgc257	50	5	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0001	x001tg5001	x000tg5001	30	0	1	25	3	0	50	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0002	x001tg5002	x000tg5002	30	0	1	25	3	0	70	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0003	x001tg5003	x000tg5003	30	0	1	25	3	0	100	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0004	x001tg5004	x000tg5004	30	0	1	25	3	0	120	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0023	x000tg5023	x000tg5023	70	0	1	80	3	0	50	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0028	x000tg5028	x000tg5028	40	4	1	80	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0033	x000tg5035	x000tg5033	10	2	8	100	2	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0034	x000tg5035	x000tg5034	25	2	8	100	2	0	0	2	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0035	x080tg0008	x080tg0008	25	2	8	100	1	0	0	2	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0075	x001tg5075	x000tg5075	45	4	23	80	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0079	x000tg5079	x000tg5079	25	1	3	100	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0080	x000tg5079	x000tg5079	25	1	3	100	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0081	x000tg5079	x000tg5079	25	1	3	100	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0092	x080tg0010	x080tg0010	50	0	10	60	1	0	0	2	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa0171	x000tg5171	x000tg5171	70	1	20	100	2	0	0	0	g000aa1171	True	0	g000000000	g000000000	g000000000	g000000000	False
g002aa1171	x000tg5153	x000tg5153	70	7	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g002aa1178	x000tg5678	x000tg5678	40	3	18	40	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g002aa2027	x160tgc255	x160tgc255	45	4	23	35	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa2055	x160tgc257	x160tgc257	50	0	25	100	3	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa5012	x005tg5214	x005tg5214	40	0	2	80	3	0	75	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa5013	x005tg5214	x005tg5214	40	0	2	80	3	0	50	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa5014	x005tg5214	x000tg5214	40	0	2	80	3	0	90	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa5017	x160tgc255	x000tg5217	30	4	23	80	3	0	5	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa5026	x080tg0011	x080tg0011	30	7	11	60	1	0	0	1	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g002aa5030	x000tg5230	x000tg5230	60	0	1	80	3	0	25	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa5031	x000tg5231	x000tg5231	65	0	1	80	3	0	35	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa8035	x000tg5011	x000tg5011	10	2	6	100	1	85	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa8036	x160tgc248	x160tgc248	60	0	1	85	3	0	45	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa8037	x000tg5011	x000tg5011	10	2	6	100	2	50	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa8038	x000tg5011	x000tg5011	10	2	6	100	2	40	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa8039	x000tg5011	x000tg5011	10	2	6	100	1	60	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g002aa8135	x000tg5016	x000tg5016	10	2	16	100	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g003aa0001	x002tg5001	x000tg5001	30	0	1	80	3	0	40	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g003aa0002	x002tg5002	x000tg5002	30	0	1	80	3	0	60	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g003aa0003	x002tg5003	x000tg5003	30	0	1	80	3	0	80	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g003aa0004	x002tg5004	x000tg5004	30	0	1	80	3	0	100	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g003aa0028	x160tgc255	x000tg5028	40	4	23	80	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g003aa5012	x160tgc257	x160tgc257	40	0	25	100	2	0	10	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g003aa5013	x160tgc257	x160tgc257	40	0	25	100	3	0	10	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g003aa5026	x000tg5663	x000tg5663	30	7	11	33	1	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g004aa5012	x000tg5212	x000tg5212	30	0	1	80	3	0	85	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g004aa5013	x000tg5240	x000tg5240	30	0	1	80	3	0	60	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g004aa5015	x000tg0938	x000tg0938	20	0	1	80	3	0	70	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g004aa5016	x000tg5216	x000tg5216	30	0	1	80	3	0	65	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g004aa5026	x080tg0010	x080tg0010	50	5	10	60	1	0	0	2	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g004aa5039	x080tg0013	x080tg0013	55	5	13	80	3	0	30	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	True
g004aa5116	x080tg1010	x080tg1010	30	0	10	50	3	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g004aa6001	x000tg5301	x000tg5301	45	4	1	80	1	0	5	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g004aa6020	x000tg5320	x000tg5320	55	0	1	80	3	0	60	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g004aa8005	x000tg7005	x000tg7005	55	7	1	85	2	0	50	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g004aa8124	x080tg0013	x080tg0013	55	5	13	70	2	0	20	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g005aa6002	x005tg2003	x005tg2003	50	6	1	80	1	0	50	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g005aa6011	x000tg5097	x000tg5097	40	0	15	80	3	0	120	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g005aa6502	x160tgc255	x160tgc255	50	4	23	80	2	0	75	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g005aa8000	x160tgc257	x160tgc257	50	7	25	80	2	0	5	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g005aa8001	x005tg2002	x005tg2002	45	0	1	80	1	0	50	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g005aa8128	x160tgc257	x160tgc257	50	0	25	80	2	0	5	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g005aa8129	x160tgc257	x160tgc257	50	4	25	80	2	0	5	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g005aa8501	x001tg5679	x001tg5679	45	7	3	30	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g005aa9135	x080tg2010	x080tg2010	50	3	10	100	1	0	0	2	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g006aa0016	x000tg1304	x000tg1304	45	6	1	80	1	0	95	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	True
g006aa0020	x000tg1303	x000tg1303	40	3	1	80	1	0	60	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g006aa0030	x000tg5229	x000tg5229	50	0	1	80	3	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g006aa1016	x000tg5073	x000tg5073	45	1	7	35	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g006aa1020	x000tg8818	x000tg8818	40	3	18	35	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g006aa1030	x000tg5663	x000tg5663	50	0	11	40	3	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0001	x160tgc258	x160tgc258	80	2	24	100	1	0	0	0	g000000000	False	1	g024um0016	g000000000	g000000000	g000000000	False
g007aa0002	x160tgc258	x160tgc258	80	2	24	100	1	0	0	0	g000000000	False	1	g024um0001	g000000000	g000000000	g000000000	False
g007aa0003	x160tgc258	x160tgc258	80	2	24	100	1	0	0	0	g000000000	False	1	g024um0010	g000000000	g000000000	g000000000	False
